order_id,order_date,business_unit,destination_country,supplier,product_id,product_name,product_category,quantity_ordered,quantity_delivered,unit_price_eur,promised_delivery_date,actual_delivery_date,status,priority,shipping_mode,snapshot_date
ORD-2026-067974,2026-09-01,FRANCE,France,Dune Personal Care,SKU-0064,Fiorenne Discovery Set 5x10ml Classic,Gift Set,156,60,30.44,2026-09-17,,Partially Delivered,Normal,Road,2026-09-12
ORD-2026-067975,2026-09-01,FRANCE,France,Bellora Cosmetics,SKU-0056,Elunora Eau de Toilette 100ml Intense,Fragrance,84,0,28.64,2026-09-21,,Pending,Normal,Road,2026-09-12
ORD-2026-067976,2026-09-01,IBERIA,Spain,Cedar Fragrance Works,SKU-0057,Elunora Fragrance Gift Set 3pc Intense,Gift Set,108,0,63.45,2026-09-21,,Pending,Normal,Road,2026-09-12
ORD-2026-067977,2026-09-01,NORTH_AMERICA,United States,Bellora Cosmetics,SKU-0014,Briselle Eau de Toilette 100ml Classic,Fragrance,156,156,37.62,2026-09-11,2026-09-11,Delivered,High,Air,2026-09-12
ORD-2026-067978,2026-09-01,IBERIA,Spain,Fenn Packaging & Assembly,SKU-0006,Aureva Face Serum 30ml Classic,Skin Care,204,0,14.98,2026-09-22,,Pending,Normal,Road,2026-09-12
ORD-2026-067979,2026-09-01,LATAM,Brazil,Cedar Fragrance Works,SKU-0111,Jovira Fragrance Gift Set 3pc Classic,Gift Set,60,0,41.62,2026-10-19,,Pending,Normal,Sea,2026-09-12
ORD-2026-067980,2026-09-01,IBERIA,Spain,Dune Personal Care,SKU-0058,Elunora Discovery Set 5x10ml Intense,Gift Set,564,0,28.41,2026-09-22,,Pending,Normal,Road,2026-09-12
ORD-2026-067981,2026-09-01,LATAM,Mexico,Dune Personal Care,SKU-0004,Aureva Discovery Set 5x10ml Classic,Gift Set,540,0,23.06,2026-10-28,,Pending,Normal,Sea,2026-09-12
ORD-2026-067982,2026-09-01,IBERIA,Spain,Aster Manufacturing,SKU-0073,Galenza Eau de Parfum 50ml Classic,Fragrance,96,0,20.88,2026-09-18,,Pending,High,Road,2026-09-12
ORD-2026-067983,2026-09-01,DACH,Germany,Aster Manufacturing,SKU-0007,Aureva Eau de Parfum 50ml Intense,Fragrance,48,0,19.59,2026-09-15,,Shipped,Normal,Road,2026-09-12
ORD-2026-067984,2026-09-01,IBERIA,Spain,Dune Personal Care,SKU-0058,Elunora Discovery Set 5x10ml Intense,Gift Set,252,0,28.41,2026-09-28,,Pending,Normal,Road,2026-09-12
ORD-2026-067985,2026-09-01,ITALY,Italy,Bellora Cosmetics,SKU-0002,Aureva Eau de Toilette 100ml Classic,Fragrance,84,0,40.55,2026-09-21,,Pending,Normal,Road,2026-09-12
ORD-2026-067986,2026-09-01,IBERIA,Spain,Fenn Packaging & Assembly,SKU-0090,Heloria Face Serum 30ml Classic,Skin Care,36,0,27.74,2026-09-16,,Pending,Normal,Road,2026-09-12
ORD-2026-067987,2026-09-01,ITALY,Italy,Dune Personal Care,SKU-0004,Aureva Discovery Set 5x10ml Classic,Gift Set,48,12,23.06,2026-09-23,,Partially Delivered,Normal,Road,2026-09-12
ORD-2026-067988,2026-09-01,IBERIA,Spain,Dune Personal Care,SKU-0022,Briselle Discovery Set 5x10ml Intense,Gift Set,492,0,15.64,2026-09-23,,Pending,Normal,Road,2026-09-12
ORD-2026-067989,2026-09-01,UK_IRELAND,United Kingdom,Fenn Packaging & Assembly,SKU-0120,Jovira Face Serum 30ml Intense,Skin Care,612,120,26.31,2026-09-17,,Partially Delivered,Normal,Road,2026-09-12
ORD-2026-067990,2026-09-01,IBERIA,Spain,Bellora Cosmetics,SKU-0104,Isavelle Eau de Toilette 100ml Intense,Fragrance,72,0,37.17,2026-09-17,,Pending,Normal,Road,2026-09-12
ORD-2026-067991,2026-09-01,IBERIA,Portugal,Aster Manufacturing,SKU-0109,Jovira Eau de Parfum 50ml Classic,Fragrance,36,0,24.75,2026-09-14,,Pending,Normal,Road,2026-09-12
ORD-2026-067992,2026-09-01,DACH,Germany,Bellora Cosmetics,SKU-0002,Aureva Eau de Toilette 100ml Classic,Fragrance,1056,0,39.33,2026-09-16,,Pending,Normal,Road,2026-09-12
ORD-2026-067993,2026-09-01,FRANCE,France,Cedar Fragrance Works,SKU-0075,Galenza Fragrance Gift Set 3pc Classic,Gift Set,48,0,28.65,2026-09-28,,Pending,Normal,Road,2026-09-12
ORD-2026-067994,2026-09-01,ITALY,Italy,Cedar Fragrance Works,SKU-0003,Aureva Fragrance Gift Set 3pc Classic,Gift Set,132,0,34.22,2026-09-23,,Pending,Normal,Road,2026-09-12
ORD-2026-067995,2026-09-01,MIDDLE_EAST,United Arab Emirates,Elara Beauty Labs,SKU-0065,Fiorenne Body Lotion 200ml Classic,Body Care,216,0,5.46,2026-09-21,,Pending,High,Air,2026-09-12
ORD-2026-067996,2026-09-01,DACH,Austria,Aster Manufacturing,SKU-0061,Fiorenne Eau de Parfum 50ml Classic,Fragrance,624,0,33.59,2026-09-23,,Pending,Normal,Road,2026-09-12
ORD-2026-067997,2026-09-01,IBERIA,Spain,Cedar Fragrance Works,SKU-0093,Heloria Fragrance Gift Set 3pc Intense,Gift Set,372,0,61.25,2026-09-21,,Pending,Normal,Road,2026-09-12
ORD-2026-067998,2026-09-01,MIDDLE_EAST,United Arab Emirates,Dune Personal Care,SKU-0094,Heloria Discovery Set 5x10ml Intense,Gift Set,444,0,29.50,2026-09-21,,Pending,High,Air,2026-09-12
ORD-2026-067999,2026-09-01,NORTH_AMERICA,Canada,Dune Personal Care,SKU-0004,Aureva Discovery Set 5x10ml Classic,Gift Set,120,0,23.06,2026-09-24,,Pending,High,Air,2026-09-12
ORD-2026-068000,2026-09-01,IBERIA,Spain,Elara Beauty Labs,SKU-0035,Cendora Body Lotion 200ml Intense,Body Care,180,36,5.82,2026-09-14,,Partially Delivered,High,Road,2026-09-12
ORD-2026-068001,2026-09-01,UK_IRELAND,United Kingdom,Aster Manufacturing,SKU-0031,Cendora Eau de Parfum 50ml Intense,Fragrance,204,0,23.85,2026-09-18,,Pending,Normal,Road,2026-09-12
ORD-2026-068002,2026-09-01,LATAM,Mexico,Bellora Cosmetics,SKU-0110,Jovira Eau de Toilette 100ml Classic,Fragrance,384,0,33.63,2026-10-22,,Pending,High,Sea,2026-09-12
ORD-2026-068003,2026-09-01,UK_IRELAND,United Kingdom,Dune Personal Care,SKU-0082,Galenza Discovery Set 5x10ml Intense,Gift Set,48,0,14.80,2026-09-28,,Pending,Normal,Road,2026-09-12
ORD-2026-068004,2026-09-01,UK_IRELAND,United Kingdom,Aster Manufacturing,SKU-0025,Cendora Eau de Parfum 50ml Classic,Fragrance,540,0,33.26,2026-09-22,,Pending,High,Road,2026-09-12
ORD-2026-068005,2026-09-01,DACH,Switzerland,Dune Personal Care,SKU-0064,Fiorenne Discovery Set 5x10ml Classic,Gift Set,36,0,30.44,2026-09-21,,Pending,Normal,Road,2026-09-12
ORD-2026-068006,2026-09-01,IBERIA,Spain,Cedar Fragrance Works,SKU-0039,Dorevia Fragrance Gift Set 3pc Classic,Gift Set,348,0,61.01,2026-09-28,,Pending,Normal,Road,2026-09-12
ORD-2026-068007,2026-09-01,FRANCE,France,Bellora Cosmetics,SKU-0098,Isavelle Eau de Toilette 100ml Classic,Fragrance,852,0,39.61,2026-09-21,,Pending,Normal,Road,2026-09-12
ORD-2026-068008,2026-09-01,DACH,Germany,Cedar Fragrance Works,SKU-0111,Jovira Fragrance Gift Set 3pc Classic,Gift Set,36,0,41.62,2026-09-28,,Pending,Normal,Road,2026-09-12
ORD-2026-068009,2026-09-01,DACH,Austria,Cedar Fragrance Works,SKU-0069,Fiorenne Fragrance Gift Set 3pc Intense,Gift Set,216,0,57.26,2026-09-28,,Pending,Normal,Road,2026-09-12
ORD-2026-068010,2026-09-01,NORTH_AMERICA,United States,Dune Personal Care,SKU-0100,Isavelle Discovery Set 5x10ml Classic,Gift Set,192,0,25.39,2026-10-16,,Pending,Normal,Sea,2026-09-12
ORD-2026-068011,2026-09-01,UK_IRELAND,Ireland,Elara Beauty Labs,SKU-0065,Fiorenne Body Lotion 200ml Classic,Body Care,588,0,5.46,2026-09-21,,Pending,Normal,Road,2026-09-12
ORD-2026-068012,2026-09-01,NORTH_AMERICA,United States,Cedar Fragrance Works,SKU-0117,Jovira Fragrance Gift Set 3pc Intense,Gift Set,72,0,57.67,2026-10-13,,Pending,Normal,Sea,2026-09-12
ORD-2026-068013,2026-09-01,ITALY,Italy,Bellora Cosmetics,SKU-0074,Galenza Eau de Toilette 100ml Classic,Fragrance,84,0,45.79,2026-09-21,,Pending,Normal,Road,2026-09-12
ORD-2026-068014,2026-09-01,NORTH_AMERICA,United States,Aster Manufacturing,SKU-0025,Cendora Eau de Parfum 50ml Classic,Fragrance,252,0,33.26,2026-10-06,,Pending,Normal,Sea,2026-09-12
ORD-2026-068015,2026-09-01,FRANCE,France,Elara Beauty Labs,SKU-0023,Briselle Body Lotion 200ml Intense,Body Care,264,264,9.17,2026-09-11,2026-09-10,Delivered,Normal,Road,2026-09-12
ORD-2026-068016,2026-09-01,FRANCE,France,Bellora Cosmetics,SKU-0032,Cendora Eau de Toilette 100ml Intense,Fragrance,60,60,26.72,2026-09-11,2026-09-11,Delivered,Normal,Road,2026-09-12
ORD-2026-068017,2026-09-01,DACH,Germany,Dune Personal Care,SKU-0046,Dorevia Discovery Set 5x10ml Intense,Gift Set,96,0,29.67,2026-09-29,,Pending,Normal,Road,2026-09-12
ORD-2026-068018,2026-09-01,IBERIA,Spain,Elara Beauty Labs,SKU-0041,Dorevia Body Lotion 200ml Classic,Body Care,288,0,7.98,2026-09-21,,Pending,Normal,Road,2026-09-12
ORD-2026-068019,2026-09-01,UK_IRELAND,United Kingdom,Dune Personal Care,SKU-0028,Cendora Discovery Set 5x10ml Classic,Gift Set,456,0,18.22,2026-09-24,,Pending,Normal,Road,2026-09-12
ORD-2026-068020,2026-09-01,DACH,Germany,Dune Personal Care,SKU-0052,Elunora Discovery Set 5x10ml Classic,Gift Set,180,0,22.78,2026-09-24,,Pending,Normal,Road,2026-09-12
ORD-2026-068021,2026-09-01,UK_IRELAND,United Kingdom,Dune Personal Care,SKU-0034,Cendora Discovery Set 5x10ml Intense,Gift Set,156,0,19.44,2026-09-25,,Pending,Normal,Road,2026-09-12
ORD-2026-068022,2026-09-01,IBERIA,Spain,Bellora Cosmetics,SKU-0032,Cendora Eau de Toilette 100ml Intense,Fragrance,444,0,26.72,2026-09-14,,Shipped,Normal,Road,2026-09-12
ORD-2026-068023,2026-09-01,NORTH_AMERICA,United States,Cedar Fragrance Works,SKU-0051,Elunora Fragrance Gift Set 3pc Classic,Gift Set,252,0,33.50,2026-10-13,,Pending,Normal,Sea,2026-09-12
ORD-2026-068024,2026-09-01,UK_IRELAND,United Kingdom,Bellora Cosmetics,SKU-0050,Elunora Eau de Toilette 100ml Classic,Fragrance,84,0,53.05,2026-09-25,,Pending,Normal,Road,2026-09-12
ORD-2026-068025,2026-09-01,FRANCE,France,Aster Manufacturing,SKU-0109,Jovira Eau de Parfum 50ml Classic,Fragrance,96,0,24.75,2026-09-18,,Pending,Normal,Road,2026-09-12
ORD-2026-068026,2026-09-01,IBERIA,Portugal,Bellora Cosmetics,SKU-0044,Dorevia Eau de Toilette 100ml Intense,Fragrance,660,0,23.94,2026-09-18,,Pending,Normal,Road,2026-09-12
ORD-2026-068027,2026-09-01,UK_IRELAND,United Kingdom,Cedar Fragrance Works,SKU-0075,Galenza Fragrance Gift Set 3pc Classic,Gift Set,204,0,28.65,2026-09-28,,Pending,Normal,Road,2026-09-12
ORD-2026-068028,2026-09-01,IBERIA,Portugal,Aster Manufacturing,SKU-0103,Isavelle Eau de Parfum 50ml Intense,Fragrance,36,12,39.76,2026-09-14,,Partially Delivered,Normal,Road,2026-09-12
ORD-2026-068029,2026-09-01,IBERIA,Spain,Cedar Fragrance Works,SKU-0063,Fiorenne Fragrance Gift Set 3pc Classic,Gift Set,384,0,48.55,2026-09-29,,Pending,Normal,Road,2026-09-12
ORD-2026-068030,2026-09-01,ITALY,Italy,Cedar Fragrance Works,SKU-0015,Briselle Fragrance Gift Set 3pc Classic,Gift Set,324,0,68.05,2026-09-24,,Pending,Normal,Road,2026-09-12
ORD-2026-068031,2026-09-01,NORTH_AMERICA,Canada,Cedar Fragrance Works,SKU-0111,Jovira Fragrance Gift Set 3pc Classic,Gift Set,108,0,41.62,2026-10-15,,Pending,Normal,Sea,2026-09-12
ORD-2026-068032,2026-09-01,NORTH_AMERICA,United States,Fenn Packaging & Assembly,SKU-0024,Briselle Face Serum 30ml Intense,Skin Care,648,0,16.17,2026-10-12,,Pending,Normal,Sea,2026-09-12
ORD-2026-068033,2026-09-01,FRANCE,France,Cedar Fragrance Works,SKU-0111,Jovira Fragrance Gift Set 3pc Classic,Gift Set,96,0,41.62,2026-09-24,,Pending,High,Road,2026-09-12
ORD-2026-068034,2026-09-01,UK_IRELAND,United Kingdom,Dune Personal Care,SKU-0016,Briselle Discovery Set 5x10ml Classic,Gift Set,72,0,25.40,2026-09-28,,Pending,Normal,Road,2026-09-12
ORD-2026-068035,2026-09-01,LATAM,Mexico,Aster Manufacturing,SKU-0007,Aureva Eau de Parfum 50ml Intense,Fragrance,156,0,19.59,2026-10-16,,Pending,Normal,Sea,2026-09-12
ORD-2026-068036,2026-09-01,NORTH_AMERICA,Canada,Elara Beauty Labs,SKU-0005,Aureva Body Lotion 200ml Classic,Body Care,1032,0,7.87,2026-10-12,,Pending,Normal,Sea,2026-09-12
ORD-2026-068037,2026-09-01,IBERIA,Spain,Cedar Fragrance Works,SKU-0081,Galenza Fragrance Gift Set 3pc Intense,Gift Set,108,0,34.96,2026-09-21,,Pending,Normal,Road,2026-09-12
ORD-2026-068038,2026-09-01,UK_IRELAND,United Kingdom,Bellora Cosmetics,SKU-0020,Briselle Eau de Toilette 100ml Intense,Fragrance,36,0,46.21,2026-09-25,,Pending,Normal,Road,2026-09-12
ORD-2026-068039,2026-09-01,NORTH_AMERICA,United States,Elara Beauty Labs,SKU-0065,Fiorenne Body Lotion 200ml Classic,Body Care,324,0,5.46,2026-10-05,,Pending,Normal,Sea,2026-09-12
ORD-2026-068040,2026-09-01,DACH,Austria,Fenn Packaging & Assembly,SKU-0078,Galenza Face Serum 30ml Classic,Skin Care,876,0,15.36,2026-09-23,,Pending,Normal,Road,2026-09-12
ORD-2026-068041,2026-09-01,NORTH_AMERICA,United States,Cedar Fragrance Works,SKU-0009,Aureva Fragrance Gift Set 3pc Intense,Gift Set,372,0,64.43,2026-10-19,,Pending,Normal,Sea,2026-09-12
ORD-2026-068042,2026-09-01,NORTH_AMERICA,Canada,Cedar Fragrance Works,SKU-0003,Aureva Fragrance Gift Set 3pc Classic,Gift Set,960,0,33.19,2026-10-20,,Pending,Normal,Sea,2026-09-12
ORD-2026-068043,2026-09-01,IBERIA,Spain,Aster Manufacturing,SKU-0061,Fiorenne Eau de Parfum 50ml Classic,Fragrance,696,0,33.59,2026-09-21,,Pending,Normal,Road,2026-09-12
ORD-2026-068044,2026-09-01,DACH,Germany,Aster Manufacturing,SKU-0073,Galenza Eau de Parfum 50ml Classic,Fragrance,372,0,20.88,2026-09-17,,Pending,Normal,Road,2026-09-12
ORD-2026-068045,2026-09-01,UK_IRELAND,United Kingdom,Aster Manufacturing,SKU-0115,Jovira Eau de Parfum 50ml Intense,Fragrance,96,0,18.19,2026-09-28,,Pending,Normal,Road,2026-09-12
ORD-2026-068046,2026-09-01,FRANCE,France,Cedar Fragrance Works,SKU-0057,Elunora Fragrance Gift Set 3pc Intense,Gift Set,288,0,63.45,2026-09-23,,Pending,Normal,Road,2026-09-12
ORD-2026-068047,2026-09-01,ITALY,Italy,Fenn Packaging & Assembly,SKU-0030,Cendora Face Serum 30ml Classic,Skin Care,36,0,21.03,2026-09-21,,Pending,Normal,Road,2026-09-12
ORD-2026-068048,2026-09-01,NORTH_AMERICA,United States,Dune Personal Care,SKU-0070,Fiorenne Discovery Set 5x10ml Intense,Gift Set,996,0,15.70,2026-10-12,,Pending,Normal,Sea,2026-09-12
ORD-2026-068049,2026-09-01,UK_IRELAND,United Kingdom,Dune Personal Care,SKU-0004,Aureva Discovery Set 5x10ml Classic,Gift Set,540,0,23.06,2026-09-24,,Pending,Normal,Road,2026-09-12
ORD-2026-068050,2026-09-01,ITALY,Italy,Dune Personal Care,SKU-0112,Jovira Discovery Set 5x10ml Classic,Gift Set,648,372,14.79,2026-09-21,,Partially Delivered,Normal,Road,2026-09-12
ORD-2026-068051,2026-09-01,DACH,Germany,Cedar Fragrance Works,SKU-0051,Elunora Fragrance Gift Set 3pc Classic,Gift Set,204,0,33.50,2026-09-22,,Pending,Normal,Road,2026-09-12
ORD-2026-068052,2026-09-01,NORTH_AMERICA,United States,Dune Personal Care,SKU-0088,Heloria Discovery Set 5x10ml Classic,Gift Set,1068,0,16.40,2026-10-20,,Pending,Normal,Sea,2026-09-12
ORD-2026-068053,2026-09-01,IBERIA,Spain,Bellora Cosmetics,SKU-0032,Cendora Eau de Toilette 100ml Intense,Fragrance,852,0,25.92,2026-09-22,,Pending,Normal,Road,2026-09-12
ORD-2026-068054,2026-09-01,FRANCE,France,Dune Personal Care,SKU-0118,Jovira Discovery Set 5x10ml Intense,Gift Set,96,0,21.74,2026-09-28,,Pending,Normal,Road,2026-09-12
ORD-2026-068055,2026-09-01,DACH,Germany,Fenn Packaging & Assembly,SKU-0054,Elunora Face Serum 30ml Classic,Skin Care,84,0,12.57,2026-09-21,,Pending,Normal,Road,2026-09-12
ORD-2026-068056,2026-09-01,FRANCE,France,Dune Personal Care,SKU-0046,Dorevia Discovery Set 5x10ml Intense,Gift Set,720,0,28.78,2026-09-18,,Pending,Normal,Road,2026-09-12
ORD-2026-068057,2026-09-01,DACH,Austria,Elara Beauty Labs,SKU-0029,Cendora Body Lotion 200ml Classic,Body Care,324,132,5.54,2026-09-15,,Partially Delivered,Normal,Road,2026-09-12
ORD-2026-068058,2026-09-01,ITALY,Italy,Aster Manufacturing,SKU-0037,Dorevia Eau de Parfum 50ml Classic,Fragrance,36,0,34.08,2026-09-15,,Shipped,Normal,Road,2026-09-12
ORD-2026-068059,2026-09-01,NORTH_AMERICA,Canada,Dune Personal Care,SKU-0010,Aureva Discovery Set 5x10ml Intense,Gift Set,708,0,22.68,2026-10-16,,Pending,Normal,Sea,2026-09-12
ORD-2026-068060,2026-09-01,LATAM,Brazil,Aster Manufacturing,SKU-0025,Cendora Eau de Parfum 50ml Classic,Fragrance,96,0,33.26,2026-10-22,,Pending,Normal,Sea,2026-09-12
ORD-2026-068061,2026-09-01,DACH,Austria,Dune Personal Care,SKU-0052,Elunora Discovery Set 5x10ml Classic,Gift Set,396,0,22.78,2026-09-24,,Pending,Normal,Road,2026-09-12
ORD-2026-068062,2026-09-01,FRANCE,France,Fenn Packaging & Assembly,SKU-0030,Cendora Face Serum 30ml Classic,Skin Care,120,0,21.03,2026-09-15,,Pending,Normal,Road,2026-09-12
ORD-2026-068063,2026-09-01,UK_IRELAND,United Kingdom,Fenn Packaging & Assembly,SKU-0078,Galenza Face Serum 30ml Classic,Skin Care,60,0,15.83,2026-09-21,,Pending,High,Road,2026-09-12
ORD-2026-068064,2026-09-01,IBERIA,Spain,Fenn Packaging & Assembly,SKU-0066,Fiorenne Face Serum 30ml Classic,Skin Care,528,0,23.97,2026-09-22,,Pending,Normal,Road,2026-09-12
ORD-2026-068065,2026-09-01,NORTH_AMERICA,United States,Fenn Packaging & Assembly,SKU-0012,Aureva Face Serum 30ml Intense,Skin Care,240,0,22.05,2026-10-12,,Pending,Normal,Sea,2026-09-12
ORD-2026-068066,2026-09-01,IBERIA,Spain,Aster Manufacturing,SKU-0049,Elunora Eau de Parfum 50ml Classic,Fragrance,444,0,24.15,2026-09-17,,Pending,Normal,Road,2026-09-12
ORD-2026-068067,2026-09-01,DACH,Austria,Cedar Fragrance Works,SKU-0081,Galenza Fragrance Gift Set 3pc Intense,Gift Set,192,0,34.96,2026-09-23,,Pending,High,Road,2026-09-12
ORD-2026-068068,2026-09-01,DACH,Germany,Dune Personal Care,SKU-0118,Jovira Discovery Set 5x10ml Intense,Gift Set,384,0,21.74,2026-09-24,,Pending,Normal,Road,2026-09-12
ORD-2026-068069,2026-09-01,ITALY,Italy,Cedar Fragrance Works,SKU-0033,Cendora Fragrance Gift Set 3pc Intense,Gift Set,144,0,68.78,2026-09-28,,Pending,High,Road,2026-09-12
ORD-2026-068070,2026-09-01,FRANCE,France,Cedar Fragrance Works,SKU-0009,Aureva Fragrance Gift Set 3pc Intense,Gift Set,216,0,64.43,2026-09-28,,Pending,Normal,Road,2026-09-12
ORD-2026-068071,2026-09-01,NORTH_AMERICA,United States,Fenn Packaging & Assembly,SKU-0102,Isavelle Face Serum 30ml Classic,Skin Care,132,0,18.32,2026-10-06,,Pending,Normal,Sea,2026-09-12
ORD-2026-068072,2026-09-01,ITALY,Italy,Fenn Packaging & Assembly,SKU-0012,Aureva Face Serum 30ml Intense,Skin Care,48,0,22.05,2026-09-18,,Pending,High,Road,2026-09-12
ORD-2026-068073,2026-09-01,DACH,Switzerland,Cedar Fragrance Works,SKU-0069,Fiorenne Fragrance Gift Set 3pc Intense,Gift Set,168,0,57.26,2026-09-29,,Pending,Normal,Road,2026-09-12
ORD-2026-068074,2026-09-01,FRANCE,France,Fenn Packaging & Assembly,SKU-0030,Cendora Face Serum 30ml Classic,Skin Care,972,0,20.40,2026-09-21,,Pending,High,Road,2026-09-12
ORD-2026-068075,2026-09-01,IBERIA,Portugal,Aster Manufacturing,SKU-0109,Jovira Eau de Parfum 50ml Classic,Fragrance,36,0,24.75,2026-09-22,,Pending,Normal,Road,2026-09-12
ORD-2026-068076,2026-09-01,NORTH_AMERICA,United States,Fenn Packaging & Assembly,SKU-0006,Aureva Face Serum 30ml Classic,Skin Care,996,0,14.53,2026-10-06,,Pending,Normal,Sea,2026-09-12
ORD-2026-068077,2026-09-01,IBERIA,Portugal,Cedar Fragrance Works,SKU-0009,Aureva Fragrance Gift Set 3pc Intense,Gift Set,480,0,64.43,2026-09-29,,Cancelled,Normal,Road,2026-09-12
ORD-2026-068078,2026-09-01,NORTH_AMERICA,United States,Fenn Packaging & Assembly,SKU-0120,Jovira Face Serum 30ml Intense,Skin Care,564,0,27.12,2026-10-05,,Pending,Normal,Sea,2026-09-12
ORD-2026-068079,2026-09-01,DACH,Germany,Dune Personal Care,SKU-0112,Jovira Discovery Set 5x10ml Classic,Gift Set,192,0,15.25,2026-09-28,,Pending,Normal,Road,2026-09-12
ORD-2026-068080,2026-09-01,FRANCE,France,Aster Manufacturing,SKU-0037,Dorevia Eau de Parfum 50ml Classic,Fragrance,72,0,34.08,2026-09-15,,Pending,Normal,Road,2026-09-12
ORD-2026-068081,2026-09-01,FRANCE,France,Dune Personal Care,SKU-0064,Fiorenne Discovery Set 5x10ml Classic,Gift Set,96,0,30.44,2026-09-21,,Pending,Normal,Road,2026-09-12
ORD-2026-068082,2026-09-01,DACH,Germany,Elara Beauty Labs,SKU-0119,Jovira Body Lotion 200ml Intense,Body Care,48,12,9.44,2026-09-21,,Partially Delivered,Normal,Road,2026-09-12
ORD-2026-068083,2026-09-01,NORTH_AMERICA,Canada,Elara Beauty Labs,SKU-0077,Galenza Body Lotion 200ml Classic,Body Care,1104,0,4.77,2026-10-08,,Pending,High,Sea,2026-09-12
ORD-2026-068084,2026-09-01,LATAM,Mexico,Bellora Cosmetics,SKU-0110,Jovira Eau de Toilette 100ml Classic,Fragrance,468,0,33.63,2026-10-15,,Pending,Normal,Sea,2026-09-12
ORD-2026-068085,2026-09-01,LATAM,Chile,Cedar Fragrance Works,SKU-0057,Elunora Fragrance Gift Set 3pc Intense,Gift Set,480,0,63.45,2026-10-26,,Pending,Normal,Sea,2026-09-12
ORD-2026-068086,2026-09-01,DACH,Austria,Fenn Packaging & Assembly,SKU-0006,Aureva Face Serum 30ml Classic,Skin Care,804,480,14.53,2026-09-14,,Partially Delivered,High,Road,2026-09-12
ORD-2026-068087,2026-09-01,IBERIA,Portugal,Bellora Cosmetics,SKU-0008,Aureva Eau de Toilette 100ml Intense,Fragrance,528,0,40.70,2026-09-16,,Pending,Normal,Road,2026-09-12
ORD-2026-068088,2026-09-01,ITALY,Italy,Dune Personal Care,SKU-0004,Aureva Discovery Set 5x10ml Classic,Gift Set,636,0,22.37,2026-09-22,,Pending,Normal,Road,2026-09-12
ORD-2026-068089,2026-09-01,FRANCE,France,Aster Manufacturing,SKU-0025,Cendora Eau de Parfum 50ml Classic,Fragrance,552,0,33.26,2026-09-21,,Pending,Normal,Road,2026-09-12
ORD-2026-068090,2026-09-01,NORTH_AMERICA,United States,Aster Manufacturing,SKU-0019,Briselle Eau de Parfum 50ml Intense,Fragrance,60,0,44.13,2026-10-12,,Pending,Normal,Sea,2026-09-12
ORD-2026-068091,2026-09-01,FRANCE,France,Cedar Fragrance Works,SKU-0015,Briselle Fragrance Gift Set 3pc Classic,Gift Set,60,0,68.05,2026-09-28,,Pending,Normal,Road,2026-09-12
ORD-2026-068092,2026-09-01,FRANCE,France,Dune Personal Care,SKU-0106,Isavelle Discovery Set 5x10ml Intense,Gift Set,132,0,26.97,2026-09-25,,Pending,Normal,Road,2026-09-12
ORD-2026-068093,2026-09-01,NORTH_AMERICA,United States,Dune Personal Care,SKU-0082,Galenza Discovery Set 5x10ml Intense,Gift Set,132,0,14.80,2026-10-19,,Pending,Normal,Sea,2026-09-12
ORD-2026-068094,2026-09-01,FRANCE,France,Cedar Fragrance Works,SKU-0099,Isavelle Fragrance Gift Set 3pc Classic,Gift Set,744,0,61.96,2026-09-25,,Pending,Normal,Road,2026-09-12
ORD-2026-068095,2026-09-01,DACH,Germany,Bellora Cosmetics,SKU-0074,Galenza Eau de Toilette 100ml Classic,Fragrance,132,0,45.79,2026-09-14,,Pending,Normal,Road,2026-09-12
ORD-2026-068096,2026-09-01,NORTH_AMERICA,Canada,Aster Manufacturing,SKU-0031,Cendora Eau de Parfum 50ml Intense,Fragrance,1020,0,23.13,2026-10-05,,Pending,Normal,Sea,2026-09-12
ORD-2026-068097,2026-09-01,DACH,Germany,Cedar Fragrance Works,SKU-0033,Cendora Fragrance Gift Set 3pc Intense,Gift Set,600,0,66.72,2026-09-28,,Pending,Normal,Road,2026-09-12
ORD-2026-068098,2026-09-01,IBERIA,Spain,Elara Beauty Labs,SKU-0023,Briselle Body Lotion 200ml Intense,Body Care,108,0,9.17,2026-09-14,,Pending,Normal,Road,2026-09-12
ORD-2026-068099,2026-09-01,UK_IRELAND,United Kingdom,Aster Manufacturing,SKU-0043,Dorevia Eau de Parfum 50ml Intense,Fragrance,60,0,35.37,2026-09-21,,Pending,Normal,Road,2026-09-12
ORD-2026-068100,2026-09-01,IBERIA,Portugal,Dune Personal Care,SKU-0106,Isavelle Discovery Set 5x10ml Intense,Gift Set,72,0,26.97,2026-09-28,,Pending,Normal,Road,2026-09-12
ORD-2026-068101,2026-09-01,IBERIA,Portugal,Dune Personal Care,SKU-0016,Briselle Discovery Set 5x10ml Classic,Gift Set,564,0,25.40,2026-09-21,,Pending,Normal,Road,2026-09-12
ORD-2026-068102,2026-09-01,NORTH_AMERICA,United States,Cedar Fragrance Works,SKU-0003,Aureva Fragrance Gift Set 3pc Classic,Gift Set,1152,0,33.19,2026-09-22,,Pending,High,Air,2026-09-12
ORD-2026-068103,2026-09-01,DACH,Germany,Cedar Fragrance Works,SKU-0045,Dorevia Fragrance Gift Set 3pc Intense,Gift Set,480,0,47.57,2026-09-25,,Pending,Normal,Road,2026-09-12
